Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO?eq/kWh (direct),Carbon Intensity gCO?eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023/1/10 20:00,Canada,Qu¨¦bec,CA-QC,0,27.53,100,100,hydroquebec.com,FALSE,
2023/1/10 21:00,Canada,Qu¨¦bec,CA-QC,1.1,28.55,99.7,98.71,hydroquebec.com,FALSE,
2023/1/10 22:00,Canada,Qu¨¦bec,CA-QC,1.28,28.6,99.65,98.76,hydroquebec.com,FALSE,
2023/1/10 23:00,Canada,Qu¨¦bec,CA-QC,1.19,28.38,99.68,98.91,hydroquebec.com,FALSE,
2023/1/11 0:00,Canada,Qu¨¦bec,CA-QC,1.05,28.21,99.72,99.03,hydroquebec.com,FALSE,
2023/1/11 1:00,Canada,Qu¨¦bec,CA-QC,1.3,28.53,99.65,98.75,hydroquebec.com,FALSE,
2023/1/11 2:00,Canada,Qu¨¦bec,CA-QC,1.19,28.46,99.68,98.71,hydroquebec.com,FALSE,
2023/1/11 3:00,Canada,Qu¨¦bec,CA-QC,0.68,27.96,99.82,99.17,hydroquebec.com,FALSE,
2023/1/11 4:00,Canada,Qu¨¦bec,CA-QC,0.57,27.88,99.85,99.18,hydroquebec.com,FALSE,
2023/1/11 5:00,Canada,Qu¨¦bec,CA-QC,0.64,27.95,99.83,98.72,hydroquebec.com,FALSE,
2023/1/11 6:00,Canada,Qu¨¦bec,CA-QC,0.29,27.56,99.92,99.13,hydroquebec.com,FALSE,
2023/1/11 7:00,Canada,Qu¨¦bec,CA-QC,0.3,27.42,99.92,98.8,hydroquebec.com,FALSE,
2023/1/11 8:00,Canada,Qu¨¦bec,CA-QC,0.58,27.55,99.84,97.89,hydroquebec.com,FALSE,
2023/1/11 9:00,Canada,Qu¨¦bec,CA-QC,0.85,27.79,99.77,97.54,hydroquebec.com,FALSE,
2023/1/11 10:00,Canada,Qu¨¦bec,CA-QC,1.28,28.26,99.65,97.41,hydroquebec.com,FALSE,
2023/1/11 11:00,Canada,Qu¨¦bec,CA-QC,1.59,28.55,99.57,97.32,hydroquebec.com,FALSE,
2023/1/11 12:00,Canada,Qu¨¦bec,CA-QC,2.56,29.7,99.33,97.22,hydroquebec.com,FALSE,
2023/1/11 13:00,Canada,Qu¨¦bec,CA-QC,2.43,29.61,99.36,97.54,hydroquebec.com,FALSE,
2023/1/11 14:00,Canada,Qu¨¦bec,CA-QC,2.48,29.8,99.33,97.58,hydroquebec.com,FALSE,
2023/1/11 15:00,Canada,Qu¨¦bec,CA-QC,2.49,29.92,99.33,97.53,hydroquebec.com,FALSE,
2023/1/11 16:00,Canada,Qu¨¦bec,CA-QC,2.4,29.93,99.35,97.62,hydroquebec.com,FALSE,
2023/1/11 17:00,Canada,Qu¨¦bec,CA-QC,2.22,29.81,99.4,97.85,hydroquebec.com,FALSE,
2023/1/11 18:00,Canada,Qu¨¦bec,CA-QC,0.7,28.14,99.81,99.38,hydroquebec.com,FALSE,
2023/1/11 19:00,Canada,Qu¨¦bec,CA-QC,0.33,27.63,99.91,99.67,hydroquebec.com,FALSE,
2023/1/11 20:00,Canada,Qu¨¦bec,CA-QC,1.65,28.96,99.55,98.09,hydroquebec.com,FALSE,
2023/1/11 21:00,Canada,Qu¨¦bec,CA-QC,2.06,29.31,99.44,97.82,hydroquebec.com,FALSE,
2023/1/11 22:00,Canada,Qu¨¦bec,CA-QC,2.14,29.22,99.42,97.61,hydroquebec.com,FALSE,
2023/1/11 23:00,Canada,Qu¨¦bec,CA-QC,1.96,28.98,99.47,97.75,hydroquebec.com,FALSE,
2023/1/12 0:00,Canada,Qu¨¦bec,CA-QC,1.89,28.87,99.49,97.86,hydroquebec.com,FALSE,
2023/1/12 1:00,Canada,Qu¨¦bec,CA-QC,1.95,28.97,99.47,97.82,hydroquebec.com,FALSE,
2023/1/12 2:00,Canada,Qu¨¦bec,CA-QC,2.19,29.36,99.41,97.76,hydroquebec.com,FALSE,
2023/1/12 3:00,Canada,Qu¨¦bec,CA-QC,2.13,29.35,99.42,97.59,hydroquebec.com,FALSE,
2023/1/12 4:00,Canada,Qu¨¦bec,CA-QC,1.58,28.7,99.57,97.65,hydroquebec.com,FALSE,
2023/1/12 5:00,Canada,Qu¨¦bec,CA-QC,0.38,27.51,99.9,99.23,hydroquebec.com,FALSE,
2023/1/12 6:00,Canada,Qu¨¦bec,CA-QC,0.14,27.29,99.96,99.55,hydroquebec.com,FALSE,
2023/1/12 7:00,Canada,Qu¨¦bec,CA-QC,0.21,27.32,99.94,99.21,hydroquebec.com,FALSE,
2023/1/12 8:00,Canada,Qu¨¦bec,CA-QC,0.25,27.35,99.93,99.03,hydroquebec.com,FALSE,
2023/1/12 9:00,Canada,Qu¨¦bec,CA-QC,0.53,27.55,99.86,98.21,hydroquebec.com,FALSE,
2023/1/12 10:00,Canada,Qu¨¦bec,CA-QC,0.79,27.78,99.79,97.85,hydroquebec.com,FALSE,
2023/1/12 11:00,Canada,Qu¨¦bec,CA-QC,1.23,28.21,99.67,97.5,hydroquebec.com,FALSE,
2023/1/12 12:00,Canada,Qu¨¦bec,CA-QC,1.73,28.77,99.53,97.48,hydroquebec.com,FALSE,
2023/1/12 13:00,Canada,Qu¨¦bec,CA-QC,2.32,29.54,99.37,97.49,hydroquebec.com,FALSE,
2023/1/12 14:00,Canada,Qu¨¦bec,CA-QC,2.35,29.65,99.36,97.6,hydroquebec.com,FALSE,
2023/1/12 15:00,Canada,Qu¨¦bec,CA-QC,1.62,28.85,99.56,98.22,hydroquebec.com,FALSE,
2023/1/12 16:00,Canada,Qu¨¦bec,CA-QC,1.27,28.48,99.66,98.6,hydroquebec.com,FALSE,
2023/1/12 17:00,Canada,Qu¨¦bec,CA-QC,1.06,28.3,99.71,98.94,hydroquebec.com,FALSE,
2023/1/12 18:00,Canada,Qu¨¦bec,CA-QC,0.78,27.99,99.79,99.23,hydroquebec.com,FALSE,
2023/1/12 19:00,Canada,Qu¨¦bec,CA-QC,0.67,27.85,99.82,99.31,hydroquebec.com,FALSE,
2023/1/12 20:00,Canada,Qu¨¦bec,CA-QC,0.94,28.1,99.75,98.86,hydroquebec.com,FALSE,
2023/1/12 21:00,Canada,Qu¨¦bec,CA-QC,1.53,28.61,99.59,98.06,hydroquebec.com,FALSE,
2023/1/12 22:00,Canada,Qu¨¦bec,CA-QC,0.55,27.45,99.85,99.31,hydroquebec.com,FALSE,
2023/1/12 23:00,Canada,Qu¨¦bec,CA-QC,0,26.79,100,100,hydroquebec.com,FALSE,
2023/1/13 0:00,Canada,Qu¨¦bec,CA-QC,0,26.77,100,100,hydroquebec.com,FALSE,
2023/1/13 1:00,Canada,Qu¨¦bec,CA-QC,0,26.73,100,100,hydroquebec.com,FALSE,
2023/1/13 2:00,Canada,Qu¨¦bec,CA-QC,0,26.74,100,100,hydroquebec.com,FALSE,
2023/1/13 3:00,Canada,Qu¨¦bec,CA-QC,0,26.86,100,100,hydroquebec.com,FALSE,
2023/1/13 4:00,Canada,Qu¨¦bec,CA-QC,0,27.02,100,100,hydroquebec.com,FALSE,
2023/1/13 5:00,Canada,Qu¨¦bec,CA-QC,0,27.15,100,100,hydroquebec.com,FALSE,
2023/1/13 6:00,Canada,Qu¨¦bec,CA-QC,0.03,27.09,99.99,99.42,hydroquebec.com,FALSE,
2023/1/13 7:00,Canada,Qu¨¦bec,CA-QC,0.04,27.08,99.99,99.13,hydroquebec.com,FALSE,
2023/1/13 8:00,Canada,Qu¨¦bec,CA-QC,0.07,26.99,99.98,98.62,hydroquebec.com,FALSE,
2023/1/13 9:00,Canada,Qu¨¦bec,CA-QC,0.17,27.13,99.95,98.52,hydroquebec.com,FALSE,
2023/1/13 10:00,Canada,Qu¨¦bec,CA-QC,0.22,27.35,99.94,99.15,hydroquebec.com,FALSE,
2023/1/13 11:00,Canada,Qu¨¦bec,CA-QC,0,27.18,100,100,hydroquebec.com,FALSE,
2023/1/13 12:00,Canada,Qu¨¦bec,CA-QC,0,26.99,100,100,hydroquebec.com,FALSE,
2023/1/13 13:00,Canada,Qu¨¦bec,CA-QC,0,26.83,100,100,hydroquebec.com,FALSE,
2023/1/13 14:00,Canada,Qu¨¦bec,CA-QC,0,26.82,100,100,hydroquebec.com,FALSE,
2023/1/13 15:00,Canada,Qu¨¦bec,CA-QC,0.13,27,99.96,99.96,hydroquebec.com,FALSE,
2023/1/13 16:00,Canada,Qu¨¦bec,CA-QC,0.13,26.95,99.97,99.97,hydroquebec.com,FALSE,
2023/1/13 17:00,Canada,Qu¨¦bec,CA-QC,0,26.69,100,100,hydroquebec.com,FALSE,
2023/1/13 18:00,Canada,Qu¨¦bec,CA-QC,0,26.67,100,100,hydroquebec.com,FALSE,
2023/1/13 19:00,Canada,Qu¨¦bec,CA-QC,0,26.65,100,100,hydroquebec.com,FALSE,
2023/1/13 20:00,Canada,Qu¨¦bec,CA-QC,0,26.62,100,100,hydroquebec.com,FALSE,
2023/1/13 21:00,Canada,Qu¨¦bec,CA-QC,0,26.55,100,100,hydroquebec.com,FALSE,
2023/1/13 22:00,Canada,Qu¨¦bec,CA-QC,0,26.51,100,100,hydroquebec.com,FALSE,
2023/1/13 23:00,Canada,Qu¨¦bec,CA-QC,0,26.53,100,100,hydroquebec.com,FALSE,
2023/1/14 0:00,Canada,Qu¨¦bec,CA-QC,0,26.61,100,100,hydroquebec.com,FALSE,
2023/1/14 1:00,Canada,Qu¨¦bec,CA-QC,0,26.71,100,100,hydroquebec.com,FALSE,
2023/1/14 2:00,Canada,Qu¨¦bec,CA-QC,0,26.8,100,100,hydroquebec.com,FALSE,
2023/1/14 3:00,Canada,Qu¨¦bec,CA-QC,0,26.97,100,100,hydroquebec.com,FALSE,
2023/1/14 4:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
2023/1/14 5:00,Canada,Qu¨¦bec,CA-QC,0,27.31,100,100,hydroquebec.com,FALSE,
2023/1/14 6:00,Canada,Qu¨¦bec,CA-QC,0,27.44,100,100,hydroquebec.com,FALSE,
2023/1/14 7:00,Canada,Qu¨¦bec,CA-QC,0,27.5,100,100,hydroquebec.com,FALSE,
2023/1/14 8:00,Canada,Qu¨¦bec,CA-QC,0,27.51,100,100,hydroquebec.com,FALSE,
2023/1/14 9:00,Canada,Qu¨¦bec,CA-QC,0,27.49,100,100,hydroquebec.com,FALSE,
2023/1/14 10:00,Canada,Qu¨¦bec,CA-QC,0,27.47,100,100,hydroquebec.com,FALSE,
2023/1/14 11:00,Canada,Qu¨¦bec,CA-QC,0,27.39,100,100,hydroquebec.com,FALSE,
2023/1/14 12:00,Canada,Qu¨¦bec,CA-QC,0,27.25,100,100,hydroquebec.com,FALSE,
2023/1/14 13:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
2023/1/14 14:00,Canada,Qu¨¦bec,CA-QC,0,27.12,100,100,hydroquebec.com,FALSE,
2023/1/14 15:00,Canada,Qu¨¦bec,CA-QC,0,27.13,100,100,hydroquebec.com,FALSE,
2023/1/14 16:00,Canada,Qu¨¦bec,CA-QC,0,27.18,100,100,hydroquebec.com,FALSE,
2023/1/14 17:00,Canada,Qu¨¦bec,CA-QC,0,27.27,100,100,hydroquebec.com,FALSE,
2023/1/14 18:00,Canada,Qu¨¦bec,CA-QC,0,27.36,100,100,hydroquebec.com,FALSE,
2023/1/14 19:00,Canada,Qu¨¦bec,CA-QC,0,27.37,100,100,hydroquebec.com,FALSE,
2023/1/14 20:00,Canada,Qu¨¦bec,CA-QC,0,27.35,100,100,hydroquebec.com,FALSE,
2023/1/14 21:00,Canada,Qu¨¦bec,CA-QC,0,27.27,100,100,hydroquebec.com,FALSE,
2023/1/14 22:00,Canada,Qu¨¦bec,CA-QC,0,27.17,100,100,hydroquebec.com,FALSE,
2023/1/14 23:00,Canada,Qu¨¦bec,CA-QC,0,27.12,100,100,hydroquebec.com,FALSE,
2023/1/15 0:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
2023/1/15 1:00,Canada,Qu¨¦bec,CA-QC,0,27.2,100,100,hydroquebec.com,FALSE,
2023/1/15 2:00,Canada,Qu¨¦bec,CA-QC,0,27.23,100,100,hydroquebec.com,FALSE,
2023/1/15 3:00,Canada,Qu¨¦bec,CA-QC,0,27.28,100,100,hydroquebec.com,FALSE,
2023/1/15 4:00,Canada,Qu¨¦bec,CA-QC,0,27.29,100,100,hydroquebec.com,FALSE,
2023/1/15 5:00,Canada,Qu¨¦bec,CA-QC,0,27.26,100,100,hydroquebec.com,FALSE,
2023/1/15 6:00,Canada,Qu¨¦bec,CA-QC,0,27.25,100,100,hydroquebec.com,FALSE,
2023/1/15 7:00,Canada,Qu¨¦bec,CA-QC,0,27.23,100,100,hydroquebec.com,FALSE,
2023/1/15 8:00,Canada,Qu¨¦bec,CA-QC,0,27.21,100,100,hydroquebec.com,FALSE,
2023/1/15 9:00,Canada,Qu¨¦bec,CA-QC,0,27.18,100,100,hydroquebec.com,FALSE,
2023/1/15 10:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/1/15 11:00,Canada,Qu¨¦bec,CA-QC,0,26.99,100,100,hydroquebec.com,FALSE,
2023/1/15 12:00,Canada,Qu¨¦bec,CA-QC,0,26.84,100,100,hydroquebec.com,FALSE,
2023/1/15 13:00,Canada,Qu¨¦bec,CA-QC,0,26.75,100,100,hydroquebec.com,FALSE,
2023/1/15 14:00,Canada,Qu¨¦bec,CA-QC,0,26.78,100,100,hydroquebec.com,FALSE,
2023/1/15 15:00,Canada,Qu¨¦bec,CA-QC,0,26.92,100,100,hydroquebec.com,FALSE,
2023/1/15 16:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/1/15 17:00,Canada,Qu¨¦bec,CA-QC,0,27.24,100,100,hydroquebec.com,FALSE,
2023/1/15 18:00,Canada,Qu¨¦bec,CA-QC,0,27.35,100,100,hydroquebec.com,FALSE,
2023/1/15 19:00,Canada,Qu¨¦bec,CA-QC,0,27.43,100,100,hydroquebec.com,FALSE,
2023/1/15 20:00,Canada,Qu¨¦bec,CA-QC,0,27.34,100,100,hydroquebec.com,FALSE,
2023/1/15 21:00,Canada,Qu¨¦bec,CA-QC,0,27.06,100,100,hydroquebec.com,FALSE,
2023/1/15 22:00,Canada,Qu¨¦bec,CA-QC,0,26.83,100,100,hydroquebec.com,FALSE,
2023/1/15 23:00,Canada,Qu¨¦bec,CA-QC,0,26.75,100,100,hydroquebec.com,FALSE,
2023/1/16 0:00,Canada,Qu¨¦bec,CA-QC,0,26.78,100,100,hydroquebec.com,FALSE,
2023/1/16 1:00,Canada,Qu¨¦bec,CA-QC,0,26.76,100,100,hydroquebec.com,FALSE,
2023/1/16 2:00,Canada,Qu¨¦bec,CA-QC,0,26.71,100,100,hydroquebec.com,FALSE,
2023/1/16 3:00,Canada,Qu¨¦bec,CA-QC,0,26.66,100,100,hydroquebec.com,FALSE,
2023/1/16 4:00,Canada,Qu¨¦bec,CA-QC,0,26.66,100,100,hydroquebec.com,FALSE,
2023/1/16 5:00,Canada,Qu¨¦bec,CA-QC,0,26.7,100,100,hydroquebec.com,FALSE,
2023/1/16 6:00,Canada,Qu¨¦bec,CA-QC,0,26.71,100,100,hydroquebec.com,FALSE,
2023/1/16 7:00,Canada,Qu¨¦bec,CA-QC,0,26.7,100,100,hydroquebec.com,FALSE,
2023/1/16 8:00,Canada,Qu¨¦bec,CA-QC,0,26.65,100,100,hydroquebec.com,FALSE,
2023/1/16 9:00,Canada,Qu¨¦bec,CA-QC,0,26.62,100,100,hydroquebec.com,FALSE,
2023/1/16 10:00,Canada,Qu¨¦bec,CA-QC,0,26.56,100,100,hydroquebec.com,FALSE,
2023/1/16 11:00,Canada,Qu¨¦bec,CA-QC,0,26.41,100,100,hydroquebec.com,FALSE,
2023/1/16 12:00,Canada,Qu¨¦bec,CA-QC,0,26.33,100,100,hydroquebec.com,FALSE,
2023/1/16 13:00,Canada,Qu¨¦bec,CA-QC,0,26.33,100,100,hydroquebec.com,FALSE,
2023/1/16 14:00,Canada,Qu¨¦bec,CA-QC,0,26.37,100,100,hydroquebec.com,FALSE,
2023/1/16 15:00,Canada,Qu¨¦bec,CA-QC,0,26.46,100,100,hydroquebec.com,FALSE,
2023/1/16 16:00,Canada,Qu¨¦bec,CA-QC,0,26.58,100,100,hydroquebec.com,FALSE,
2023/1/16 17:00,Canada,Qu¨¦bec,CA-QC,0,26.67,100,100,hydroquebec.com,FALSE,
2023/1/16 18:00,Canada,Qu¨¦bec,CA-QC,0,26.75,100,100,hydroquebec.com,FALSE,
2023/1/16 19:00,Canada,Qu¨¦bec,CA-QC,0,26.83,100,100,hydroquebec.com,FALSE,
2023/1/16 20:00,Canada,Qu¨¦bec,CA-QC,0,26.85,100,100,hydroquebec.com,FALSE,
2023/1/16 21:00,Canada,Qu¨¦bec,CA-QC,0,26.81,100,100,hydroquebec.com,FALSE,
2023/1/16 22:00,Canada,Qu¨¦bec,CA-QC,0,26.73,100,100,hydroquebec.com,FALSE,
2023/1/16 23:00,Canada,Qu¨¦bec,CA-QC,0,26.75,100,100,hydroquebec.com,FALSE,
2023/1/17 0:00,Canada,Qu¨¦bec,CA-QC,0,26.84,100,100,hydroquebec.com,FALSE,
2023/1/17 1:00,Canada,Qu¨¦bec,CA-QC,0,26.94,100,100,hydroquebec.com,FALSE,
2023/1/17 2:00,Canada,Qu¨¦bec,CA-QC,0,27.03,100,100,hydroquebec.com,FALSE,
2023/1/17 3:00,Canada,Qu¨¦bec,CA-QC,0,27.13,100,100,hydroquebec.com,FALSE,
2023/1/17 4:00,Canada,Qu¨¦bec,CA-QC,0,27.26,100,100,hydroquebec.com,FALSE,
2023/1/17 5:00,Canada,Qu¨¦bec,CA-QC,0,27.37,100,100,hydroquebec.com,FALSE,
2023/1/17 6:00,Canada,Qu¨¦bec,CA-QC,0,27.45,100,100,hydroquebec.com,FALSE,
2023/1/17 7:00,Canada,Qu¨¦bec,CA-QC,0,27.51,100,100,hydroquebec.com,FALSE,
2023/1/17 8:00,Canada,Qu¨¦bec,CA-QC,0,27.53,100,100,hydroquebec.com,FALSE,
2023/1/17 9:00,Canada,Qu¨¦bec,CA-QC,0,27.52,100,100,hydroquebec.com,FALSE,
2023/1/17 10:00,Canada,Qu¨¦bec,CA-QC,0,27.46,100,100,hydroquebec.com,FALSE,
2023/1/17 11:00,Canada,Qu¨¦bec,CA-QC,0,27.31,100,100,hydroquebec.com,FALSE,
2023/1/17 12:00,Canada,Qu¨¦bec,CA-QC,0,27.15,100,100,hydroquebec.com,FALSE,
2023/1/17 13:00,Canada,Qu¨¦bec,CA-QC,0,27.12,100,100,hydroquebec.com,FALSE,
2023/1/17 14:00,Canada,Qu¨¦bec,CA-QC,0,27.23,100,100,hydroquebec.com,FALSE,
2023/1/17 15:00,Canada,Qu¨¦bec,CA-QC,0,27.38,100,100,hydroquebec.com,FALSE,
2023/1/17 16:00,Canada,Qu¨¦bec,CA-QC,0,27.47,100,100,hydroquebec.com,FALSE,
2023/1/17 17:00,Canada,Qu¨¦bec,CA-QC,0,27.54,100,100,hydroquebec.com,FALSE,
2023/1/17 18:00,Canada,Qu¨¦bec,CA-QC,0,27.65,100,100,hydroquebec.com,FALSE,
2023/1/17 19:00,Canada,Qu¨¦bec,CA-QC,0,27.61,100,100,hydroquebec.com,FALSE,
2023/1/17 20:00,Canada,Qu¨¦bec,CA-QC,0,27.52,100,100,hydroquebec.com,FALSE,
2023/1/17 21:00,Canada,Qu¨¦bec,CA-QC,0,27.35,100,100,hydroquebec.com,FALSE,
2023/1/17 22:00,Canada,Qu¨¦bec,CA-QC,0,27.14,100,100,hydroquebec.com,FALSE,
2023/1/17 23:00,Canada,Qu¨¦bec,CA-QC,0,27.18,100,100,hydroquebec.com,FALSE,
2023/1/18 0:00,Canada,Qu¨¦bec,CA-QC,0,27.24,100,100,hydroquebec.com,FALSE,
2023/1/18 1:00,Canada,Qu¨¦bec,CA-QC,0,27.3,100,100,hydroquebec.com,FALSE,
2023/1/18 2:00,Canada,Qu¨¦bec,CA-QC,0,27.43,100,100,hydroquebec.com,FALSE,
2023/1/18 3:00,Canada,Qu¨¦bec,CA-QC,0,27.51,100,100,hydroquebec.com,FALSE,
2023/1/18 4:00,Canada,Qu¨¦bec,CA-QC,0,27.64,100,100,hydroquebec.com,FALSE,
2023/1/18 5:00,Canada,Qu¨¦bec,CA-QC,0,27.76,100,100,hydroquebec.com,FALSE,
2023/1/18 6:00,Canada,Qu¨¦bec,CA-QC,0,27.83,100,100,hydroquebec.com,FALSE,
2023/1/18 7:00,Canada,Qu¨¦bec,CA-QC,0,27.86,100,100,hydroquebec.com,FALSE,
2023/1/18 8:00,Canada,Qu¨¦bec,CA-QC,0,27.88,100,100,hydroquebec.com,FALSE,
2023/1/18 9:00,Canada,Qu¨¦bec,CA-QC,0,27.86,100,100,hydroquebec.com,FALSE,
2023/1/18 10:00,Canada,Qu¨¦bec,CA-QC,0,27.78,100,100,hydroquebec.com,FALSE,
2023/1/18 11:00,Canada,Qu¨¦bec,CA-QC,0,27.59,100,100,hydroquebec.com,FALSE,
2023/1/18 12:00,Canada,Qu¨¦bec,CA-QC,0,27.28,100,100,hydroquebec.com,FALSE,
2023/1/18 13:00,Canada,Qu¨¦bec,CA-QC,0,27.2,100,100,hydroquebec.com,FALSE,
2023/1/18 14:00,Canada,Qu¨¦bec,CA-QC,0.14,27.51,99.96,99.96,hydroquebec.com,FALSE,
2023/1/18 15:00,Canada,Qu¨¦bec,CA-QC,0.15,27.58,99.96,99.96,hydroquebec.com,FALSE,
2023/1/18 16:00,Canada,Qu¨¦bec,CA-QC,0,27.43,100,100,hydroquebec.com,FALSE,
2023/1/18 17:00,Canada,Qu¨¦bec,CA-QC,0,27.5,100,100,hydroquebec.com,FALSE,
2023/1/18 18:00,Canada,Qu¨¦bec,CA-QC,0,27.53,100,100,hydroquebec.com,FALSE,
2023/1/18 19:00,Canada,Qu¨¦bec,CA-QC,0,27.46,100,100,hydroquebec.com,FALSE,
2023/1/18 20:00,Canada,Qu¨¦bec,CA-QC,0,27.36,100,100,hydroquebec.com,FALSE,
2023/1/18 21:00,Canada,Qu¨¦bec,CA-QC,0,27.21,100,100,hydroquebec.com,FALSE,
2023/1/18 22:00,Canada,Qu¨¦bec,CA-QC,0,27.03,100,100,hydroquebec.com,FALSE,
2023/1/18 23:00,Canada,Qu¨¦bec,CA-QC,0,26.97,100,100,hydroquebec.com,FALSE,
2023/1/19 0:00,Canada,Qu¨¦bec,CA-QC,0,27.03,100,100,hydroquebec.com,FALSE,
2023/1/19 1:00,Canada,Qu¨¦bec,CA-QC,0,27.07,100,100,hydroquebec.com,FALSE,
2023/1/19 2:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/1/19 3:00,Canada,Qu¨¦bec,CA-QC,0,27.21,100,100,hydroquebec.com,FALSE,
2023/1/19 4:00,Canada,Qu¨¦bec,CA-QC,0,27.33,100,100,hydroquebec.com,FALSE,
2023/1/19 5:00,Canada,Qu¨¦bec,CA-QC,0,27.48,100,100,hydroquebec.com,FALSE,
2023/1/19 6:00,Canada,Qu¨¦bec,CA-QC,0,27.5,100,100,hydroquebec.com,FALSE,
2023/1/19 7:00,Canada,Qu¨¦bec,CA-QC,0,27.52,100,100,hydroquebec.com,FALSE,
2023/1/19 8:00,Canada,Qu¨¦bec,CA-QC,0,27.62,100,100,hydroquebec.com,FALSE,
2023/1/19 9:00,Canada,Qu¨¦bec,CA-QC,0,27.64,100,99.92,hydroquebec.com,FALSE,
2023/1/19 10:00,Canada,Qu¨¦bec,CA-QC,0,27.58,100,100,hydroquebec.com,FALSE,
2023/1/19 11:00,Canada,Qu¨¦bec,CA-QC,0,27.3,100,100,hydroquebec.com,FALSE,
2023/1/19 12:00,Canada,Qu¨¦bec,CA-QC,0,27.1,100,100,hydroquebec.com,FALSE,
2023/1/19 13:00,Canada,Qu¨¦bec,CA-QC,0,27.08,100,100,hydroquebec.com,FALSE,
2023/1/19 14:00,Canada,Qu¨¦bec,CA-QC,0,27.16,100,100,hydroquebec.com,FALSE,
2023/1/19 15:00,Canada,Qu¨¦bec,CA-QC,0,27.29,100,100,hydroquebec.com,FALSE,
2023/1/19 16:00,Canada,Qu¨¦bec,CA-QC,0,27.37,100,100,hydroquebec.com,FALSE,
2023/1/19 17:00,Canada,Qu¨¦bec,CA-QC,0,27.6,100,100,hydroquebec.com,FALSE,
2023/1/19 18:00,Canada,Qu¨¦bec,CA-QC,0,27.75,100,100,hydroquebec.com,FALSE,
2023/1/19 19:00,Canada,Qu¨¦bec,CA-QC,0,27.71,100,100,hydroquebec.com,FALSE,
2023/1/19 20:00,Canada,Qu¨¦bec,CA-QC,0,27.67,100,100,hydroquebec.com,FALSE,
2023/1/19 21:00,Canada,Qu¨¦bec,CA-QC,0,27.55,100,100,hydroquebec.com,FALSE,
2023/1/19 22:00,Canada,Qu¨¦bec,CA-QC,0,27.39,100,100,hydroquebec.com,FALSE,
2023/1/19 23:00,Canada,Qu¨¦bec,CA-QC,0,27.29,100,100,hydroquebec.com,FALSE,
2023/1/20 0:00,Canada,Qu¨¦bec,CA-QC,0,27.22,100,100,hydroquebec.com,FALSE,
2023/1/20 1:00,Canada,Qu¨¦bec,CA-QC,0,27.23,100,100,hydroquebec.com,FALSE,
2023/1/20 2:00,Canada,Qu¨¦bec,CA-QC,0,27.28,100,100,hydroquebec.com,FALSE,
2023/1/20 3:00,Canada,Qu¨¦bec,CA-QC,0,27.4,100,100,hydroquebec.com,FALSE,
2023/1/20 4:00,Canada,Qu¨¦bec,CA-QC,0,27.6,100,100,hydroquebec.com,FALSE,
2023/1/20 5:00,Canada,Qu¨¦bec,CA-QC,0,27.76,100,100,hydroquebec.com,FALSE,
2023/1/20 6:00,Canada,Qu¨¦bec,CA-QC,0,27.86,100,100,hydroquebec.com,FALSE,
2023/1/20 7:00,Canada,Qu¨¦bec,CA-QC,0,27.94,100,100,hydroquebec.com,FALSE,
2023/1/20 8:00,Canada,Qu¨¦bec,CA-QC,0.01,28.05,100,99.9,hydroquebec.com,FALSE,
2023/1/20 9:00,Canada,Qu¨¦bec,CA-QC,0.01,28.07,100,99.93,hydroquebec.com,FALSE,
2023/1/20 10:00,Canada,Qu¨¦bec,CA-QC,0,27.92,100,100,hydroquebec.com,FALSE,
2023/1/20 11:00,Canada,Qu¨¦bec,CA-QC,0,27.71,100,100,hydroquebec.com,FALSE,
2023/1/20 12:00,Canada,Qu¨¦bec,CA-QC,0,27.42,100,100,hydroquebec.com,FALSE,
2023/1/20 13:00,Canada,Qu¨¦bec,CA-QC,0,27.25,100,100,hydroquebec.com,FALSE,
2023/1/20 14:00,Canada,Qu¨¦bec,CA-QC,0,27.29,100,100,hydroquebec.com,FALSE,
2023/1/20 15:00,Canada,Qu¨¦bec,CA-QC,0,27.34,100,100,hydroquebec.com,FALSE,
2023/1/20 16:00,Canada,Qu¨¦bec,CA-QC,0,27.34,100,100,hydroquebec.com,FALSE,
2023/1/20 17:00,Canada,Qu¨¦bec,CA-QC,0,27.38,100,100,hydroquebec.com,FALSE,
2023/1/20 18:00,Canada,Qu¨¦bec,CA-QC,0,27.51,100,100,hydroquebec.com,FALSE,
2023/1/20 19:00,Canada,Qu¨¦bec,CA-QC,0,27.51,100,100,hydroquebec.com,FALSE,
2023/1/20 20:00,Canada,Qu¨¦bec,CA-QC,0,27.45,100,100,hydroquebec.com,FALSE,
